hgnc_symbol,hgnc_id,go_name,go_id,go_domain,ncon_gene,ncon_go,mean_padj,cilow_padj,ciupp_padj,mean_pval,cilow_pval,ciupp_pval,mean_sim,sem_sim
PTGER4,9596,immune response,GO:0006955,biological process,15.0,17.0,2.515e-01,2.116e-01,2.990e-01,7.404e-02,5.296e-02,1.035e-01,7.119e-01,1.045e-02
PTGER4,9596,adenylate cyclase-activating G protein-coupled receptor signaling pathway,GO:0007189,biological process,15.0,15.0,2.515e-01,2.116e-01,2.990e-01,8.884e-02,6.019e-02,1.311e-01,6.875e-01,1.297e-02
PTGER4,9596,positive regulation of cytosolic calcium ion concentration,GO:0007204,biological process,15.0,12.0,2.610e-01,2.051e-01,3.321e-01,1.132e-01,7.378e-02,1.735e-01,6.527e-01,1.516e-02
PTGER4,9596,negative regulation of eosinophil extravasation,GO:2000420,biological process,15.0,4.0,2.799e-01,1.796e-01,4.362e-01,1.397e-01,2.370e-02,8.230e-01,6.052e-01,6.419e-02
PTGER4,9596,inflammatory response,GO:0006954,biological process,15.0,15.0,2.906e-01,2.353e-01,3.589e-01,2.260e-01,1.866e-01,2.737e-01,5.347e-01,8.898e-03
PTGER4,9596,cellular response to prostaglandin E stimulus,GO:0071380,biological process,15.0,6.0,3.066e-01,1.463e-01,6.424e-01,1.958e-01,5.615e-02,6.830e-01,5.507e-01,6.102e-02
PTGER4,9596,response to mechanical stimulus,GO:0009612,biological process,15.0,9.0,3.415e-01,1.836e-01,6.351e-01,3.188e-01,1.515e-01,6.709e-01,4.556e-01,4.405e-02
PTGER4,9596,negative regulation of integrin activation,GO:0033624,biological process,15.0,3.0,4.039e-01,2.787e-01,5.855e-01,3.933e-01,2.866e-01,5.398e-01,4.098e-01,1.931e-02
PTGER4,9596,plasma membrane,GO:0005886,cellular component,15.0,67.0,2.610e-01,2.051e-01,3.321e-01,1.517e-01,1.149e-01,2.003e-01,6.067e-01,1.110e-02
PTGER4,9596,protein binding,GO:0005515,molecular function,15.0,318.0,2.712e-01,2.402e-01,3.063e-01,1.907e-01,1.318e-01,2.757e-01,5.661e-01,1.607e-02
PTGER4,9596,prostaglandin E receptor activity,GO:0004957,molecular function,15.0,3.0,2.901e-01,1.659e-01,5.073e-01,2.084e-01,7.873e-02,5.515e-01,5.448e-01,4.277e-02
PTMA,9623,negative regulation of apoptotic process,GO:0043066,biological process,12.0,25.0,9.726e-02,4.844e-02,1.953e-01,9.726e-02,4.844e-02,1.953e-01,6.733e-01,2.367e-02
PTMA,9623,cytosol,GO:0005829,cellular component,12.0,50.0,4.990e-02,2.577e-02,9.663e-02,2.625e-02,1.197e-02,5.757e-02,8.303e-01,2.027e-02
PTMA,9623,nucleoplasm,GO:0005654,cellular component,12.0,47.0,4.990e-02,2.577e-02,9.663e-02,3.387e-02,1.483e-02,7.732e-02,8.026e-01,2.188e-02
PTMA,9623,nucleus,GO:0005634,cellular component,12.0,86.0,4.990e-02,2.577e-02,9.663e-02,3.860e-02,1.624e-02,9.176e-02,7.879e-01,2.319e-02
PTMA,9623,protein binding,GO:0005515,molecular function,12.0,318.0,4.990e-02,2.577e-02,9.663e-02,3.056e-02,1.687e-02,5.537e-02,8.144e-01,1.542e-02
PTMA,9623,activating transcription factor binding,GO:0033613,molecular function,12.0,5.0,5.079e-02,2.739e-02,9.417e-02,2.967e-02,2.011e-02,4.377e-02,8.177e-01,9.941e-03
PYGO1,30256,kidney development,GO:0001822,biological process,5.0,5.0,4.692e-02,2.589e-02,8.505e-02,1.478e-02,8.504e-03,2.569e-02,8.851e-01,1.070e-02
PYGO1,30256,spermatid nucleus differentiation,GO:0007289,biological process,5.0,3.0,6.635e-02,3.024e-02,1.456e-01,4.675e-02,1.881e-02,1.161e-01,7.659e-01,2.585e-02
PYGO1,30256,methylated histone binding,GO:0035064,molecular function,5.0,7.0,5.299e-02,2.528e-02,1.110e-01,2.407e-02,4.621e-03,1.254e-01,8.317e-01,3.597e-02
PYGO1,30256,protein binding,GO:0005515,molecular function,5.0,318.0,1.154e-01,8.200e-02,1.624e-01,1.154e-01,8.200e-02,1.624e-01,6.501e-01,1.231e-02
RAMP2,9844,adenylate cyclase-activating G protein-coupled receptor signaling pathway,GO:0007189,biological process,32.0,15.0,4.220e-01,2.815e-01,6.327e-01,6.982e-02,3.658e-02,1.333e-01,7.182e-01,2.010e-02
RAMP2,9844,adherens junction assembly,GO:0034333,biological process,32.0,5.0,4.220e-01,2.815e-01,6.327e-01,8.311e-02,1.803e-02,3.832e-01,6.879e-01,5.069e-02
RAMP2,9844,protein transport,GO:0015031,biological process,32.0,24.0,4.220e-01,2.815e-01,6.327e-01,1.106e-01,6.006e-02,2.037e-01,6.550e-01,2.267e-02
RAMP2,9844,G protein-coupled receptor signaling pathway,GO:0007186,biological process,32.0,48.0,4.220e-01,2.815e-01,6.327e-01,1.530e-01,5.752e-02,4.068e-01,6.004e-01,3.930e-02
RAMP2,9844,calcium ion transport,GO:0006816,biological process,32.0,11.0,4.220e-01,2.815e-01,6.327e-01,1.560e-01,6.835e-02,3.563e-01,5.986e-01,3.534e-02
RAMP2,9844,bicellular tight junction assembly,GO:0070830,biological process,32.0,3.0,4.220e-01,2.815e-01,6.327e-01,2.273e-01,1.666e-01,3.102e-01,5.332e-01,1.431e-02
RAMP2,9844,negative regulation of vascular permeability,GO:0043116,biological process,32.0,3.0,4.220e-01,2.815e-01,6.327e-01,2.245e-01,9.565e-02,5.267e-01,5.307e-01,4.272e-02
RAMP2,9844,positive regulation of gene expression,GO:0010628,biological process,32.0,27.0,4.220e-01,2.815e-01,6.327e-01,2.472e-01,1.572e-01,3.887e-01,5.155e-01,2.252e-02
RAMP2,9844,negative regulation of endothelial cell apoptotic process,GO:2000352,biological process,32.0,4.0,4.220e-01,2.815e-01,6.327e-01,2.624e-01,1.345e-01,5.121e-01,5.005e-01,3.534e-02
RAMP2,9844,protein localization to plasma membrane,GO:0072659,biological process,32.0,6.0,4.220e-01,2.815e-01,6.327e-01,2.809e-01,2.058e-01,3.834e-01,4.898e-01,1.577e-02
RAMP2,9844,angiogenesis,GO:0001525,biological process,32.0,13.0,4.281e-01,2.723e-01,6.732e-01,2.827e-01,9.910e-02,8.068e-01,4.769e-01,6.001e-02
RAMP2,9844,adrenomedullin receptor signaling pathway,GO:1990410,biological process,32.0,2.0,4.656e-01,3.015e-01,7.189e-01,3.728e-01,2.174e-01,6.393e-01,4.210e-01,3.197e-02
RAMP2,9844,vasculogenesis,GO:0001570,biological process,32.0,5.0,4.656e-01,3.015e-01,7.189e-01,3.959e-01,2.432e-01,6.444e-01,4.061e-01,2.948e-02
RAMP2,9844,cellular response to hormone stimulus,GO:0032870,biological process,32.0,30.0,5.345e-01,2.464e-01,1.159e+00,3.918e-01,9.553e-02,1.607e+00,3.756e-01,9.908e-02
RAMP2,9844,amylin receptor signaling pathway,GO:0097647,biological process,32.0,5.0,5.429e-01,3.792e-01,7.773e-01,5.233e-01,3.686e-01,7.427e-01,3.249e-01,2.656e-02
RAMP2,9844,receptor internalization,GO:0031623,biological process,32.0,11.0,5.657e-01,4.317e-01,7.411e-01,5.381e-01,4.073e-01,7.110e-01,3.166e-01,2.356e-02
RAMP2,9844,plasma membrane,GO:0005886,cellular component,32.0,67.0,4.220e-01,2.815e-01,6.327e-01,1.316e-01,1.127e-01,1.538e-01,6.302e-01,6.036e-03
RAMP2,9844,cell surface,GO:0009986,cellular component,32.0,20.0,4.220e-01,2.815e-01,6.327e-01,1.577e-01,1.254e-01,1.983e-01,6.001e-01,9.356e-03
RAMP2,9844,cytoplasm,GO:0005737,cellular component,32.0,72.0,4.220e-01,2.815e-01,6.327e-01,2.514e-01,2.209e-01,2.861e-01,5.136e-01,6.260e-03
RAMP2,9844,amylin receptor complex 2,GO:0150057,cellular component,32.0,2.0,4.426e-01,3.012e-01,6.504e-01,2.123e-01,8.626e-02,5.225e-01,5.420e-01,4.001e-02
RAMP2,9844,receptor complex,GO:0043235,cellular component,32.0,30.0,4.581e-01,3.036e-01,6.912e-01,3.430e-01,2.520e-01,4.668e-01,4.443e-01,1.828e-02
RAMP2,9844,cell,GO:0005623,cellular component,32.0,2.0,4.673e-01,2.917e-01,7.486e-01,3.623e-01,1.524e-01,8.615e-01,4.209e-01,5.455e-02
RAMP2,9844,adrenomedullin receptor complex,GO:1903143,cellular component,32.0,3.0,4.795e-01,3.699e-01,6.215e-01,3.934e-01,3.656e-01,4.234e-01,4.110e-01,4.615e-03
RAMP2,9844,coreceptor activity,GO:0015026,molecular function,32.0,4.0,4.220e-01,2.815e-01,6.327e-01,1.352e-01,7.897e-02,2.313e-01,6.244e-01,2.029e-02
RAMP2,9844,protein binding,GO:0005515,molecular function,32.0,318.0,4.220e-01,2.815e-01,6.327e-01,2.225e-01,1.759e-01,2.814e-01,5.376e-01,1.085e-02
RAMP2,9844,amylin receptor activity,GO:0097643,molecular function,32.0,2.0,4.220e-01,2.815e-01,6.327e-01,2.632e-01,1.175e-01,5.895e-01,4.986e-01,4.188e-02
RAMP2,9844,adrenomedullin receptor activity,GO:0001605,molecular function,32.0,2.0,4.220e-01,2.815e-01,6.327e-01,2.643e-01,1.120e-01,6.236e-01,4.968e-01,4.492e-02
RAMP2,9844,adrenomedullin binding,GO:1990409,molecular function,32.0,2.0,4.581e-01,3.036e-01,6.912e-01,3.761e-01,2.451e-01,5.772e-01,4.201e-01,2.577e-02
RASA4,23181,cellular response to calcium ion,GO:0071277,biological process,9.0,4.0,1.237e-01,8.174e-02,1.871e-01,8.329e-02,5.547e-02,1.251e-01,6.962e-01,1.315e-02
RASA4,23181,negative regulation of GTPase activity,GO:0034260,biological process,9.0,5.0,1.237e-01,8.174e-02,1.871e-01,8.685e-02,4.531e-02,1.665e-01,6.894e-01,2.168e-02
RASA4,23181,plasma membrane,GO:0005886,cellular component,9.0,67.0,1.237e-01,8.174e-02,1.871e-01,7.756e-02,7.028e-02,8.559e-02,7.061e-01,3.115e-03
RASA4,23181,cytosol,GO:0005829,cellular component,9.0,50.0,1.267e-01,8.869e-02,1.810e-01,1.155e-01,1.076e-01,1.240e-01,6.509e-01,2.529e-03
RASA4,23181,GTPase activator activity,GO:0005096,molecular function,9.0,4.0,1.446e-01,5.688e-02,3.676e-01,1.250e-01,3.844e-02,4.066e-01,6.309e-01,4.730e-02
RASGRP3,14545,protein binding,GO:0005515,molecular function,4.0,318.0,1.932e-01,1.313e-01,2.842e-01,1.632e-01,1.412e-01,1.886e-01,5.945e-01,5.787e-03
RASGRP3,14545,GTPase activator activity,GO:0005096,molecular function,4.0,4.0,1.932e-01,1.313e-01,2.842e-01,1.727e-01,8.894e-02,3.355e-01,5.824e-01,2.828e-02
RASIP1,24716,negative regulation of Rho-dependent protein serine/threonine kinase activity,GO:2000299,biological process,12.0,3.0,3.068e-01,6.935e-02,1.357e+00,4.904e-02,2.809e-03,8.561e-01,7.379e-01,8.987e-02
RASIP1,24716,positive regulation of integrin activation,GO:0033625,biological process,12.0,4.0,4.084e-01,9.957e-02,1.675e+00,2.750e-01,7.835e-02,9.654e-01,4.823e-01,6.065e-02
RASIP1,24716,negative regulation of Rho protein signal transduction,GO:0035024,biological process,12.0,3.0,4.231e-01,9.594e-02,1.866e+00,3.560e-01,6.632e-02,1.912e+00,4.019e-01,9.472e-02
RASIP1,24716,negative regulation of membrane permeability,GO:1905709,biological process,12.0,4.0,5.018e-01,8.593e-02,2.931e+00,3.197e-01,1.185e-02,8.628e+00,3.329e-01,1.783e-01
RASIP1,24716,negative regulation of autophagy,GO:0010507,biological process,12.0,8.0,5.239e-01,2.411e-01,1.138e+00,4.400e-01,2.504e-01,7.731e-01,3.742e-01,4.023e-02
RASIP1,24716,cell-cell junction,GO:0005911,cellular component,12.0,18.0,4.036e-01,1.007e-01,1.618e+00,2.280e-01,8.769e-02,5.928e-01,5.271e-01,4.362e-02
RASIP1,24716,protein-containing complex,GO:0032991,cellular component,12.0,474.0,4.149e-01,9.703e-02,1.774e+00,2.381e-01,1.871e-02,3.031e+00,4.776e-01,1.123e-01
RASIP1,24716,protein binding,GO:0005515,molecular function,12.0,318.0,4.020e-01,1.010e-01,1.600e+00,1.626e-01,9.118e-02,2.898e-01,5.936e-01,2.371e-02
RASIP1,24716,protein homodimerization activity,GO:0042803,molecular function,12.0,23.0,4.020e-01,1.010e-01,1.600e+00,1.879e-01,1.101e-01,3.205e-01,5.680e-01,2.337e-02
RASIP1,24716,GTPase binding,GO:0051020,molecular function,12.0,4.0,4.935e-01,2.430e-01,1.002e+00,2.678e-01,1.697e-01,4.225e-01,4.990e-01,2.240e-02
RASL12,30289,Ras protein signal transduction,GO:0007265,biological process,8.0,11.0,1.662e-01,7.354e-02,3.756e-01,8.382e-02,3.817e-02,1.841e-01,6.938e-01,2.453e-02
RASL12,30289,plasma membrane,GO:0005886,cellular component,8.0,67.0,1.599e-01,7.326e-02,3.491e-01,6.741e-02,2.799e-02,1.623e-01,7.215e-01,2.739e-02
RASL12,30289,calmodulin binding,GO:0005516,molecular function,8.0,4.0,1.263e-01,8.360e-02,1.909e-01,2.347e-02,1.845e-02,2.986e-02,8.426e-01,6.108e-03
RASL12,30289,GTP binding,GO:0005525,molecular function,8.0,6.0,1.944e-01,6.584e-02,5.738e-01,1.432e-01,3.988e-02,5.140e-01,6.081e-01,4.834e-02
RASL12,30289,GTPase activity,GO:0003924,molecular function,8.0,6.0,2.157e-01,1.033e-01,4.503e-01,1.950e-01,1.132e-01,3.359e-01,5.611e-01,2.341e-02
RASL12,30289,GDP binding,GO:0019003,molecular function,8.0,4.0,2.159e-01,1.032e-01,4.517e-01,2.115e-01,9.448e-02,4.735e-01,5.435e-01,3.582e-02
RASSF6,20796,,,,nan,nan,,,,,,,,
RASSF9,15739,intracellular transport,GO:0046907,biological process,8.0,33.0,5.623e-02,2.113e-02,1.497e-01,3.181e-02,1.625e-02,6.225e-02,8.098e-01,1.712e-02
RASSF9,15739,recycling endosome,GO:0055037,cellular component,8.0,6.0,5.023e-02,1.770e-02,1.425e-01,1.804e-02,1.444e-02,2.254e-02,8.687e-01,4.953e-03
RASSF9,15739,endosome,GO:0005768,cellular component,8.0,11.0,5.023e-02,1.770e-02,1.425e-01,2.380e-02,5.645e-03,1.003e-01,8.368e-01,3.555e-02
RASSF9,15739,trans-Golgi network transport vesicle membrane,GO:0012510,cellular component,8.0,4.0,5.023e-02,1.770e-02,1.425e-01,2.807e-02,9.905e-03,7.958e-02,8.223e-01,2.726e-02
RASSF9,15739,extracellular exosome,GO:0070062,cellular component,8.0,39.0,6.071e-02,1.131e-02,3.259e-01,4.025e-02,6.668e-03,2.430e-01,7.777e-01,5.208e-02
RASSF9,15739,cytosol,GO:0005829,cellular component,8.0,50.0,9.176e-02,2.468e-02,3.411e-01,8.280e-02,1.896e-02,3.616e-01,6.887e-01,5.025e-02
RASSF9,15739,protein binding,GO:0005515,molecular function,8.0,318.0,1.037e-01,3.016e-02,3.563e-01,1.036e-01,3.018e-02,3.558e-01,6.596e-01,4.267e-02
RENBP,9959,,,,nan,nan,,,,,,,,
RERE,9965,nucleus,GO:0005634,cellular component,7.0,86.0,4.521e-02,2.566e-02,7.965e-02,3.617e-02,2.053e-02,6.372e-02,7.959e-01,1.483e-02
RERE,9965,RNA polymerase II transcription factor binding,GO:0001085,molecular function,7.0,4.0,2.723e-02,2.270e-02,3.267e-02,5.447e-03,4.540e-03,6.535e-03,9.422e-01,1.563e-03
RERE,9965,DNA binding,GO:0003677,molecular function,7.0,29.0,3.332e-02,2.612e-02,4.249e-02,1.521e-02,1.053e-02,2.197e-02,8.840e-01,7.793e-03
RERE,9965,transcription corepressor activity,GO:0003714,molecular function,7.0,5.0,3.544e-02,2.425e-02,5.180e-02,2.127e-02,1.455e-02,3.108e-02,8.522e-01,9.173e-03
RERE,9965,protein binding,GO:0005515,molecular function,7.0,318.0,5.717e-02,3.636e-02,8.989e-02,5.717e-02,3.636e-02,8.989e-02,7.436e-01,1.281e-02
RFLNA,27051,,,,nan,nan,,,,,,,,
RGS4,10000,nucleus,GO:0005634,cellular component,3.0,86.0,6.205e-02,4.317e-02,8.919e-02,5.860e-02,4.228e-02,8.123e-02,7.408e-01,9.474e-03
RGS4,10000,cytoplasm,GO:0005737,cellular component,3.0,72.0,6.205e-02,4.317e-02,8.919e-02,6.156e-02,4.172e-02,9.082e-02,7.350e-01,1.133e-02
RGS5,10001,,,,nan,nan,,,,,,,,
RHOH,686,Rho protein signal transduction,GO:0007266,biological process,13.0,3.0,1.665e-01,7.590e-02,3.654e-01,4.424e-02,4.701e-03,4.163e-01,7.626e-01,6.147e-02
RHOH,686,negative regulation of I-kappaB kinase/NF-kappaB signaling,GO:0043124,biological process,13.0,6.0,1.763e-01,9.744e-02,3.189e-01,7.349e-02,2.891e-02,1.868e-01,7.106e-01,2.782e-02
RHOH,686,positive regulation of T cell differentiation,GO:0045582,biological process,13.0,12.0,2.396e-01,7.819e-02,7.344e-01,1.909e-01,2.885e-02,1.263e+00,5.459e-01,7.659e-02
RHOH,686,cytoplasm,GO:0005737,cellular component,13.0,72.0,1.900e-01,8.985e-02,4.016e-01,1.220e-01,9.114e-02,1.633e-01,6.417e-01,1.068e-02
RHOH,686,protein binding,GO:0005515,molecular function,13.0,318.0,1.900e-01,8.985e-02,4.016e-01,1.116e-01,1.043e-01,1.194e-01,6.560e-01,2.407e-03
RHOH,686,GTP binding,GO:0005525,molecular function,13.0,6.0,1.900e-01,8.985e-02,4.016e-01,1.318e-01,4.941e-02,3.515e-01,6.250e-01,3.896e-02
RHOH,686,GTPase activity,GO:0003924,molecular function,13.0,6.0,2.132e-01,1.134e-01,4.007e-01,1.809e-01,1.250e-01,2.617e-01,5.755e-01,1.570e-02
RHOH,686,kinase inhibitor activity,GO:0019210,molecular function,13.0,4.0,2.254e-01,7.868e-02,6.456e-01,1.626e-01,3.730e-02,7.093e-01,5.827e-01,6.068e-02
RIPPLY3,3047,,,,nan,nan,,,,,,,,
RNF122,21147,proteasome-mediated ubiquitin-dependent protein catabolic process,GO:0043161,biological process,10.0,16.0,9.167e-02,3.661e-02,2.295e-01,2.132e-02,9.635e-03,4.717e-02,8.506e-01,1.832e-02
RNF122,21147,protein autoubiquitination,GO:0051865,biological process,10.0,2.0,9.167e-02,3.661e-02,2.295e-01,2.048e-02,5.617e-03,7.470e-02,8.503e-01,2.750e-02
RNF122,21147,negative regulation of mitochondrial membrane potential,GO:0010917,biological process,10.0,3.0,2.838e-01,1.352e-01,5.956e-01,2.596e-01,1.113e-01,6.055e-01,5.013e-01,4.155e-02
RNF122,21147,positive regulation of apoptotic process,GO:0043065,biological process,10.0,28.0,2.931e-01,2.061e-01,4.169e-01,2.803e-01,1.991e-01,3.948e-01,4.899e-01,1.796e-02
RNF122,21147,cytoplasm,GO:0005737,cellular component,10.0,72.0,1.381e-01,5.478e-02,3.480e-01,6.440e-02,2.922e-02,1.419e-01,7.280e-01,2.289e-02
RNF122,21147,endomembrane system,GO:0012505,cellular component,10.0,3.0,1.690e-01,9.157e-02,3.119e-01,1.193e-01,6.832e-02,2.082e-01,6.441e-01,2.042e-02
RNF122,21147,protein binding,GO:0005515,molecular function,10.0,318.0,1.408e-01,5.751e-02,3.445e-01,8.501e-02,3.723e-02,1.941e-01,6.916e-01,2.567e-02
RNF122,21147,ubiquitin protein ligase activity,GO:0061630,molecular function,10.0,8.0,1.419e-01,5.285e-02,3.810e-01,7.897e-02,1.879e-02,3.318e-01,6.963e-01,4.619e-02
RNF152,26811,protein K63-linked ubiquitination,GO:0070534,biological process,12.0,4.0,4.960e-02,9.165e-03,2.684e-01,1.140e-02,2.334e-03,5.567e-02,8.949e-01,2.558e-02
RNF152,26811,protein K48-linked ubiquitination,GO:0070936,biological process,12.0,2.0,4.960e-02,9.165e-03,2.684e-01,1.634e-02,3.657e-03,7.297e-02,8.694e-01,3.210e-02
RNF152,26811,negative regulation of TORC1 signaling,GO:1904262,biological process,12.0,3.0,1.023e-01,2.313e-02,4.526e-01,5.272e-02,6.341e-03,4.383e-01,7.435e-01,5.923e-02
RNF152,26811,cellular response to amino acid starvation,GO:0034198,biological process,12.0,6.0,1.437e-01,5.860e-02,3.523e-01,1.252e-01,5.181e-02,3.024e-01,6.341e-01,3.248e-02
RNF152,26811,positive regulation of autophagy,GO:0010508,biological process,12.0,9.0,1.511e-01,3.731e-02,6.118e-01,1.186e-01,1.993e-02,7.056e-01,6.310e-01,6.628e-02
RNF152,26811,lysosome,GO:0005764,cellular component,12.0,9.0,1.265e-01,4.600e-02,3.480e-01,8.696e-02,3.158e-02,2.394e-01,6.868e-01,3.307e-02
RNF152,26811,integral component of organelle membrane,GO:0031301,cellular component,12.0,18.0,1.547e-01,4.687e-02,5.109e-01,1.285e-01,3.561e-02,4.637e-01,6.256e-01,4.868e-02
RNF152,26811,lysosomal membrane,GO:0005765,cellular component,12.0,7.0,1.749e-01,7.960e-02,3.843e-01,1.585e-01,8.754e-02,2.868e-01,5.979e-01,2.410e-02
RNF152,26811,small GTPase binding,GO:0031267,molecular function,12.0,4.0,2.569e-02,1.321e-03,4.997e-01,4.609e-03,9.259e-05,2.294e-01,9.146e-01,3.958e-02
RNF152,26811,ubiquitin-protein transferase activity,GO:0004842,molecular function,12.0,9.0,5.095e-02,9.503e-03,2.732e-01,1.907e-02,2.001e-03,1.818e-01,8.458e-01,4.599e-02
RNF152,26811,ubiquitin protein ligase activity,GO:0061630,molecular function,12.0,8.0,9.876e-02,5.418e-02,1.801e-01,4.616e-02,3.840e-02,5.549e-02,7.690e-01,5.101e-03
RNF31,16031,protein linear polyubiquitination,GO:0097039,biological process,19.0,2.0,1.404e-02,7.402e-03,2.664e-02,2.019e-03,5.708e-04,7.144e-03,9.675e-01,6.839e-03
RNF31,16031,positive regulation of NF-kappaB transcription factor activity,GO:0051092,biological process,19.0,6.0,1.506e-02,6.562e-03,3.455e-02,2.553e-03,5.555e-04,1.174e-02,9.613e-01,1.000e-02
RNF31,16031,positive regulation of protein targeting to mitochondrion,GO:1903955,biological process,19.0,6.0,2.052e-02,1.091e-02,3.858e-02,1.037e-02,3.126e-03,3.440e-02,9.060e-01,1.815e-02
RNF31,16031,protein polyubiquitination,GO:0000209,biological process,19.0,11.0,2.202e-02,1.864e-02,2.600e-02,1.210e-02,3.329e-03,4.395e-02,8.941e-01,1.931e-02
RNF31,16031,positive regulation of I-kappaB kinase/NF-kappaB signaling,GO:0043123,biological process,19.0,12.0,2.317e-02,9.922e-03,5.410e-02,1.206e-02,1.925e-03,7.554e-02,8.878e-01,3.521e-02
RNF31,16031,T cell receptor signaling pathway,GO:0050852,biological process,19.0,4.0,2.327e-02,1.595e-02,3.394e-02,1.760e-02,1.301e-02,2.381e-02,8.708e-01,6.735e-03
RNF31,16031,LUBAC complex,GO:0071797,cellular component,19.0,2.0,4.069e-02,2.846e-02,5.818e-02,3.806e-02,2.125e-02,6.818e-02,7.902e-01,1.536e-02
RNF31,16031,ubiquitin-protein transferase activity,GO:0004842,molecular function,19.0,9.0,1.933e-02,9.737e-03,3.839e-02,7.862e-03,2.268e-03,2.725e-02,9.206e-01,1.741e-02
RNF31,16031,ubiquitin protein ligase binding,GO:0031625,molecular function,19.0,6.0,2.313e-02,1.562e-02,3.423e-02,1.331e-02,7.468e-03,2.372e-02,8.934e-01,1.074e-02
RNF31,16031,ubiquitin binding,GO:0043130,molecular function,19.0,3.0,2.327e-02,1.595e-02,3.394e-02,1.595e-02,1.220e-02,2.085e-02,8.801e-01,5.780e-03
RNF31,16031,protein binding,GO:0005515,molecular function,19.0,318.0,2.799e-02,1.263e-02,6.204e-02,2.627e-02,1.065e-02,6.479e-02,8.298e-01,2.335e-02
ROBO4,17985,homophilic cell adhesion via plasma membrane adhesion molecules,GO:0007156,biological process,9.0,4.0,2.352e-01,1.764e-01,3.136e-01,1.065e-01,5.858e-02,1.937e-01,6.609e-01,2.032e-02
ROBO4,17985,angiogenesis,GO:0001525,biological process,9.0,13.0,2.937e-01,1.695e-01,5.090e-01,1.961e-01,4.563e-02,8.428e-01,5.477e-01,6.529e-02
ROBO4,17985,axon guidance,GO:0007411,biological process,9.0,22.0,3.170e-01,2.057e-01,4.884e-01,2.317e-01,8.836e-02,6.076e-01,5.224e-01,4.959e-02
ROBO4,17985,dendrite self-avoidance,GO:0070593,biological process,9.0,2.0,3.590e-01,2.587e-01,4.981e-01,3.186e-01,1.851e-01,5.485e-01,4.594e-01,3.005e-02
ROBO4,17985,plasma membrane,GO:0005886,cellular component,9.0,67.0,2.352e-01,1.764e-01,3.136e-01,8.159e-02,6.684e-02,9.959e-02,6.994e-01,6.421e-03
ROBO4,17985,extracellular exosome,GO:0070062,cellular component,9.0,39.0,2.557e-01,2.076e-01,3.149e-01,1.441e-01,1.215e-01,1.708e-01,6.154e-01,6.811e-03
ROBO4,17985,axon,GO:0030424,cellular component,9.0,12.0,3.235e-01,2.089e-01,5.012e-01,2.803e-01,1.392e-01,5.644e-01,4.862e-01,3.756e-02
ROBO4,17985,cell-cell adhesion mediator activity,GO:0098632,molecular function,9.0,5.0,2.352e-01,1.764e-01,3.136e-01,6.964e-02,3.773e-02,1.285e-01,7.187e-01,1.868e-02
RORC,10260,cellular response to sterol,GO:0036315,biological process,13.0,9.0,4.468e-02,2.459e-02,8.120e-02,2.300e-02,1.083e-02,4.886e-02,8.433e-01,1.792e-02
RORC,10260,negative regulation of transcription by RNA polymerase II,GO:0000122,biological process,13.0,55.0,5.971e-02,3.833e-02,9.299e-02,4.755e-02,2.659e-02,8.503e-02,7.650e-01,1.625e-02
RORC,10260,nucleus,GO:0005634,cellular component,13.0,86.0,5.995e-02,2.219e-02,1.620e-01,4.409e-02,1.392e-02,1.397e-01,7.722e-01,3.087e-02
RORC,10260,nuclear body,GO:0016604,cellular component,13.0,18.0,6.134e-02,2.091e-02,1.800e-01,4.777e-02,9.649e-03,2.365e-01,7.597e-01,4.564e-02
RORC,10260,ligand-activated transcription factor activity,GO:0098531,molecular function,13.0,5.0,3.322e-02,1.695e-02,6.513e-02,4.062e-03,1.583e-03,1.042e-02,9.506e-01,6.368e-03
RORC,10260,transcription coactivator binding,GO:0001223,molecular function,13.0,4.0,4.060e-02,2.942e-02,5.603e-02,1.075e-02,7.884e-03,1.465e-02,9.099e-01,4.678e-03
RORC,10260,"DNA-binding transcription repressor activity, RNA polymerase II-specific",GO:0001227,molecular function,13.0,10.0,4.468e-02,2.459e-02,8.120e-02,2.111e-02,1.716e-02,2.597e-02,8.535e-01,5.146e-03
RORC,10260,RNA polymerase II cis-regulatory region sequence-specific DNA binding,GO:0000978,molecular function,13.0,30.0,4.927e-02,2.587e-02,9.384e-02,3.130e-02,2.274e-02,4.307e-02,8.119e-01,8.215e-03
RORC,10260,oxysterol binding,GO:0008142,molecular function,13.0,2.0,5.721e-02,2.199e-02,1.489e-01,4.240e-02,1.499e-02,1.199e-01,7.768e-01,2.829e-02
RORC,10260,protein binding,GO:0005515,molecular function,13.0,318.0,6.688e-02,1.964e-02,2.278e-01,5.522e-02,8.663e-03,3.520e-01,7.410e-01,5.206e-02
RPRML,32422,,,,nan,nan,,,,,,,,
RSAD2,30908,,,,nan,nan,,,,,,,,
RSRP1,25234,,,,nan,nan,,,,,,,,
RTL5,29430,,,,nan,nan,,,,,,,,
RTP3,15572,,,,nan,nan,,,,,,,,
RWDD3,21393,,,,nan,nan,,,,,,,,
SALL2,10526,"regulation of transcription, DNA-templated",GO:0006355,biological process,11.0,35.0,7.969e-02,3.792e-02,1.674e-01,4.641e-02,2.047e-02,1.052e-01,7.670e-01,2.319e-02
